id,title,overview,tagline,genres,keywords,cast,director,vote_average,vote_count,popularity,release_year,runtime,original_language,tags
192141,no escape,in their new overseas home an american family soon finds themselves caught in the middle of a coup and they frantically look for a safe escape in an environment where foreigners are being immediately executed,no rescue no refuge,"['action', 'thriller']","['hotel', 'revolution', 'raceagainsttime', 'engineer', 'coup', 'survival', 'rebellion', 'execution', 'american', 'family', 'americanabroad', 'u.s.embassy', 'foreign']","['owenwilson', 'lakebell', 'piercebrosnan', 'sterlingjerins', 'clairegeare']",['johnerickdowdle'],6.7,777,38.006982,2015,103.0,en,new overseas home american family soon finds caught middle coup frantically look safe escape environment foreigners immediately executed rescue refuge action thriller hotel revolution raceagainsttime engineer coup survival rebellion execution american family americanabroad u.s.embassy foreign owenwilson lakebell piercebrosnan sterlingjerins clairegeare johnerickdowdle
351819,fifty shades of black,an inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship,way shadier than gray,"['romance', 'comedy']","['sex', 'black', 'parody', 'spoof', 'millionaire']","['marlonwayans', 'kalihawk', 'fredwillard', 'mikeepps', 'affioncrockett']",['michaeltiddes'],4.3,331,14.947588,2016,92.0,en,inexperienced college student meets wealthy businessman whose sexual practices put strain relationship way shadier gray romance comedy sex black parody spoof millionaire marlonwayans kalihawk fredwillard mikeepps affioncrockett michaeltiddes
13193,saved,teenage mary cummings who has been born again her whole life is about to enter her senior year at american eagle christian high school near baltimore with her fundamentalist christian friends hilary faye and veronica the three of whom have formed a girl group called the christian jewels everything seems perfectuntil marys perfect christian boyfriend dean tells her as theyre swimming underwater that he thinks hes gay,,"['comedy', 'drama']","['christianity', 'gay', 'comingout', 'independentfilm', 'comingofage', 'lgbtchild']","['jenamalone', 'mandymoore', 'macaulayculkin', 'patrickfugit', 'heathermatarazzo']",['briandannelly'],6.3,147,9.85123,2004,92.0,en,teenage mary cummings born whole life enter senior year american eagle christian high school near baltimore fundamentalist christian friends hilary faye veronica three formed girl group called christian jewels everything seems perfectuntil marys perfect christian boyfriend dean tells theyre swimming underwater thinks hes gay comedy drama christianity gay comingout independentfilm comingofage lgbtchild jenamalone mandymoore macaulayculkin patrickfugit heathermatarazzo briandannelly
9900,grandmas boy,even though hes 35 alex acts more like hes 13 spending his days as the worlds oldest video game tester and his evenings developing the next big xbox game but he gets kicked out of his apartment and is forced to move in with his grandmother,a movie that proves youre never too old to come of age,['comedy'],"['videogame', 'grandmothergrandsonrelationship', 'manchild', 'stoner', 'gametester']","['lindacardellini', 'allencovert', 'peterdante', 'shirleyknight', 'joeldavidmoore']",['nicholausgoossen'],6.6,220,9.974681,2006,94.0,en,even though hes 35 alex acts like hes 13 spending days worlds oldest video game tester evenings developing next big xbox game gets kicked apartment forced move grandmother movie proves youre never old come age comedy videogame grandmothergrandsonrelationship manchild stoner gametester lindacardellini allencovert peterdante shirleyknight joeldavidmoore nicholausgoossen
335,once upon a time in the west,this classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over a mysterious harmonica player joins forces with a desperado to protect the woman and her land,there were three men in her life one to take her one to love her and one to kill her,['western'],"['showdown', 'bounty', 'bountyhunter', 'lossofbrother', 'sadness', 'blackmail', 'harmonica', 'antihero', 'auction', 'dyinganddeath', 'peasant', 'insanity', 'spaghettiwestern']","['henryfonda', 'claudiacardinale', 'jasonrobards', 'charlesbronson', 'gabrieleferzetti']",['sergioleone'],8.1,1128,49.333137,1968,175.0,it,classic western masterpiece epic film widow whose land life danger railroad getting closer closer taking mysterious harmonica player joins forces desperado protect woman land three men life one take one love one kill western showdown bounty bountyhunter lossofbrother sadness blackmail harmonica antihero auction dyinganddeath peasant insanity spaghettiwestern henryfonda claudiacardinale jasonrobards charlesbronson gabrieleferzetti sergioleone
17431,moon,with only three weeks left in his three year contract sam bell is getting anxious to finally return to earth he is the only occupant of a moonbased manufacturing facility along with his computer and assistant gerty when he has an accident however he wakens to find that he is not alone,the last place youd ever expect to find yourself,"['sciencefiction', 'drama']","['moon', 'artificialintelligence', 'clone', 'isolation', 'future', 'dystopia', 'space', 'cloning', 'moonbase']","['samrockwell', 'kevinspacey', 'dominiquemcelligott', 'rosieshaw', 'adrienneshaw']",['duncanjones'],7.6,1794,46.114184,2009,97.0,en,three weeks left three year contract sam bell getting anxious finally return earth occupant moonbased manufacturing facility along computer assistant gerty accident however wakens find alone last place youd ever expect find sciencefiction drama moon artificialintelligence clone isolation future dystopia space cloning moonbase samrockwell kevinspacey dominiquemcelligott rosieshaw adrienneshaw duncanjones
10217,the sweet hereafter,a small mountain community in canada is devastated when a school bus accident leaves more than a dozen of its children dead a bigcity lawyer arrives to help the survivors and victims families prepare a classaction suit but his efforts only seem to push the townspeople further apart at the same time one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage,there is no such thing as the simple truth,['drama'],"['canada', 'suffering', 'village', 'paralysis', 'independentfilm', 'lawyer', 'schoolbus', 'vehicularaccident']","['ianholm', 'caerthanbanks', 'sarahpolley', 'tommccamus', 'gabriellerose']",['atomegoyan'],6.8,103,7.673124,1997,112.0,en,small mountain community canada devastated school bus accident leaves dozen children dead bigcity lawyer arrives help survivors victims families prepare classaction suit efforts seem push townspeople apart time one teenage survivor accident reckon loss innocence brought different kind damage thing simple truth drama canada suffering village paralysis independentfilm lawyer schoolbus vehicularaccident ianholm caerthanbanks sarahpolley tommccamus gabriellerose atomegoyan
1024,heavenly creatures,based on the true story of juliet hulme and pauline parker two close friends who share a love of fantasy and literature who conspire to kill paulines mother when she tries to end the girls intense and obsessive relationship,from a secret world no one could see came a crime no one could believe,"['drama', 'fantasy']","['mother', 'sex', 'secret', 'obsession', 'literature', 'nudity', 'fantasy', 'passion', 'love', 'friends', 'murder', 'independentfilm', 'lesbian', 'true', 'relationship']","['melanielynskey', 'katewinslet', 'sarahpeirse', ""simono'connor"", 'dianakent']",['peterjackson'],7.0,294,8.753409,1994,99.0,en,based true story juliet hulme pauline parker two close friends share love fantasy literature conspire kill paulines mother tries end girls intense obsessive relationship secret world one could see came crime one could believe drama fantasy mother sex secret obsession literature nudity fantasy passion love friends murder independentfilm lesbian true relationship melanielynskey katewinslet sarahpeirse simono'connor dianakent peterjackson
45658,everything must go,when an alcoholic relapses causing him to lose his wife and his job he holds a yard sale on his front lawn in an attempt to start over a new neighbor might be the key to his return to form,lost is a good place to find yourself,"['comedy', 'drama', 'romance']","['alcohol', 'arizona', 'beer', 'playboy', 'independentfilm', 'salesman', 'pregnant', 'repoman']","['rebeccahall', 'willferrell', 'glennhowerton', 'lauradern', 'christopherjordanwallace']",['danrush'],6.0,208,9.169411,2010,97.0,en,alcoholic relapses causing lose wife job holds yard sale front lawn attempt start new neighbor might key return form lost good place find comedy drama romance alcohol arizona beer playboy independentfilm salesman pregnant repoman rebeccahall willferrell glennhowerton lauradern christopherjordanwallace danrush
4553,the machinist,the machinist is the story of trevor reznik a latheoperator who is dying of insomnia in a machine shop occupational hazards are bad enough under normal circumstances yet for trevor the risks are compounded by fatigue trevor has lost the ability to sleep this is no ordinary insomnia,a little guilt goes a long way,"['thriller', 'drama']","['factory', 'insomnia', 'postit', 'machinist', 'cleaningbathroomtile', 'osha', 'taunting', 'manhole', 'onearmedman', 'torment', 'departmentofmotorvehicles', ""mother'sday"", 'losingweight', 'oldphotograph', 'dostoevsky']","['christianbale', 'jenniferjasonleigh', 'aitanasánchez-gijón', 'johnsharian', 'michaelironside']",['bradanderson'],7.3,1247,35.252056,2004,101.0,en,machinist story trevor reznik latheoperator dying insomnia machine shop occupational hazards bad enough normal circumstances yet trevor risks compounded fatigue trevor lost ability sleep ordinary insomnia little guilt goes long way thriller drama factory insomnia postit machinist cleaningbathroomtile osha taunting manhole onearmedman torment departmentofmotorvehicles mother'sday losingweight oldphotograph dostoevsky christianbale jenniferjasonleigh aitanasánchez-gijón johnsharian michaelironside bradanderson
245916,kill the messenger,a reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the cias role in arming contra rebels in nicaragua and importing cocaine into california based on the true story of journalist gary webb,can you keep a national secret,"['thriller', 'crime', 'drama', 'mystery']",['biography'],"['jeremyrenner', 'maryelizabethwinstead', 'michaelsheen', 'rayliotta', 'robertpatrick']",['michaelcuesta'],6.6,355,21.343093,2014,112.0,en,reporter becomes target vicious smear campaign drives point suicide exposes cias role arming contra rebels nicaragua importing cocaine california based true story journalist gary webb keep national secret thriller crime drama mystery biography jeremyrenner maryelizabethwinstead michaelsheen rayliotta robertpatrick michaelcuesta
27585,rabbit hole,life for a happy couple is turned upside down after their young son dies in an accident,the only way out is through,['drama'],"['lossofson', 'trauma', 'toy', 'marriage', 'grief', 'memory', 'crying', 'parkinglot', 'therapy', 'carseat']","['nicolekidman', 'aaroneckhart', 'diannewiest', 'milesteller', 'tammyblanchard']",['johncameronmitchell'],6.9,165,10.095184,2010,91.0,en,life happy couple turned upside young son dies accident way drama lossofson trauma toy marriage grief memory crying parkinglot therapy carseat nicolekidman aaroneckhart diannewiest milesteller tammyblanchard johncameronmitchell
313922,green room,a young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence,one way in no way out,"['horror', 'crime', 'thriller']","['skinhead', 'heroin', 'music', 'cover-up', 'murder', 'suspense', 'gore', 'ducttape', 'swastika', 'pitbull', 'witnesstomurder', 'meatcleaver', 'bittenintheneck', 'neonazi', 'punkband', 'fireextinguisher', 'mumblegore', 'killerdog', 'mauling', 'boxcutter', 'feedback', 'micstand']","['antonyelchin', 'imogenpoots', 'aliashawkat', 'joecole', 'callumturner']",['jeremysaulnier'],6.7,683,30.001024,2016,95.0,en,young punk rock band find trapped secluded venue stumbling upon horrific act violence one way way horror crime thriller skinhead heroin music cover-up murder suspense gore ducttape swastika pitbull witnesstomurder meatcleaver bittenintheneck neonazi punkband fireextinguisher mumblegore killerdog mauling boxcutter feedback micstand antonyelchin imogenpoots aliashawkat joecole callumturner jeremysaulnier
13685,bottle rocket,upon his release from a mental hospital following a nervous breakdown the directionless anthony joins his friend dignan who seems far less sane than the former dignan has hatched a hairbrained scheme for an asyetunspecified crime spree that somehow involves his former boss the supposedly legendary mr henry,theyre not really criminals but everyones got to have a dream,"['comedy', 'crime', 'drama']","['brotherbrotherrelationship', 'robbery', 'burglar', 'languagebarrier', 'motel', 'independentfilm', 'psychiatrichospital', 'maid', 'theft', 'nervousbreakdown', 'escapade', 'laundryroom']","['lukewilson', 'owenwilson', 'lumicavazos', 'andrewwilson', 'robertmusgrave']",['wesanderson'],6.8,281,11.700578,1996,91.0,en,upon release mental hospital following nervous breakdown directionless anthony joins friend dignan seems far less sane former dignan hatched hairbrained scheme asyetunspecified crime spree somehow involves former boss supposedly legendary mr henry theyre really criminals everyones got dream comedy crime drama brotherbrotherrelationship robbery burglar languagebarrier motel independentfilm psychiatrichospital maid theft nervousbreakdown escapade laundryroom lukewilson owenwilson lumicavazos andrewwilson robertmusgrave wesanderson
46838,tucker and dale vs evil,two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duos west virginian cabin as the body count climbs so does the fear and confusion as the college kids try to seek revenge against the pair,evil just messed with the wrong hillbillies,"['comedy', 'horror']","['cabin', 'chainsaw', 'hillbilly', 'bodyinchipper', 'cutoffjeans']","['alantudyk', 'tylerlabine', 'katrinabowden', 'jessemoss', 'philipgranger']",['elicraig'],7.3,847,19.940245,2010,89.0,en,two hillbillies suspected killers group paranoid college kids camping near duos west virginian cabin body count climbs fear confusion college kids try seek revenge pair evil messed wrong hillbillies comedy horror cabin chainsaw hillbilly bodyinchipper cutoffjeans alantudyk tylerlabine katrinabowden jessemoss philipgranger elicraig
298312,the visit,the terrifying story of a brother and sister who are sent to their grandparents remote pennsylvania farm for a weeklong trip once the children discover that the elderly couple is involved in something deeply disturbing they see their chances of getting back home are growing smaller every day,no one loves you like your grandparents,"['horror', 'thriller']","['rapmusic', 'pennsylvania', 'brothersisterrelationship', 'farm', 'grandparents', 'murder', 'children', 'independentfilm', 'farmhouse', 'singlemother', 'violence', 'oven', 'foundfootage', 'hideandseek', 'diaper']","['oliviadejonge', 'edoxenbould', 'kathrynhahn', 'benjaminkanes', 'deannadunagan']",['m.nightshyamalan'],6.0,1360,38.94708,2015,94.0,en,terrifying story brother sister sent grandparents remote pennsylvania farm weeklong trip children discover elderly couple involved something deeply disturbing see chances getting back home growing smaller every day one loves like grandparents horror thriller rapmusic pennsylvania brothersisterrelationship farm grandparents murder children independentfilm farmhouse singlemother violence oven foundfootage hideandseek diaper oliviadejonge edoxenbould kathrynhahn benjaminkanes deannadunagan m.nightshyamalan
57876,area 51,three young conspiracy theorists attempt to uncover the mysteries of area 51 the governments secret location rumored to have hosted encounters with alien beings what they find at this hidden facility exposes unimaginable secrets,,"['horror', 'thriller', 'sciencefiction']","['foundfootage', 'area51']","['reidwarner', 'darrinbragg', 'benrovner', 'jelenanik', 'royabramsohn']",['orenpeli'],4.2,151,7.794,2015,91.0,en,three young conspiracy theorists attempt uncover mysteries area 51 governments secret location rumored hosted encounters alien beings find hidden facility exposes unimaginable secrets horror thriller sciencefiction foundfootage area51 reidwarner darrinbragg benrovner jelenanik royabramsohn orenpeli
77495,sleep tight,apartment concierge cesar is a miserable person who believes he was born without the ability to be happy as a result he decides his mission is to make life hell for everyone around him a majority of the tenants are easy to agitate but clara proves to be harder than the most so cesar goes to creepy extremes to make this young woman mentally break down things get even more complicated in this twisted relationship when her boyfriend marcos shows up,someone is watching over you,['thriller'],"['barcelonaspain', 'blackmail', 'concierge', 'caretaker', 'stalking', 'apartmentbuilding', 'peephole', 'chloroform']","['luistosar', 'martaetura', 'albertosanjuan', 'petramartínez', 'irisalmeida']",['jaumebalagueró'],7.0,202,9.136965,2011,107.0,es,apartment concierge cesar miserable person believes born without ability happy result decides mission make life hell everyone around majority tenants easy agitate clara proves harder cesar goes creepy extremes make young woman mentally break things get even complicated twisted relationship boyfriend marcos shows someone watching thriller barcelonaspain blackmail concierge caretaker stalking apartmentbuilding peephole chloroform luistosar martaetura albertosanjuan petramartínez irisalmeida jaumebalagueró
244403,rudderless,a grieving father in a downward spiral stumbles across a box of his recently deceased sons demo tapes and lyrics shocked by the discovery of this unknown talent he forms a band in the hope of finding some catharsis,the way back begins with a single chord,"['music', 'drama', 'comedy']","['fathersonrelationship', 'rockband', 'grievingfather']","['billycrudup', 'antonyelchin', 'felicityhuffman', 'selenagomez', 'laurencefishburne']",['williamh.macy'],7.4,105,10.619574,2014,105.0,en,grieving father downward spiral stumbles across box recently deceased sons demo tapes lyrics shocked discovery unknown talent forms band hope finding catharsis way back begins single chord music drama comedy fathersonrelationship rockband grievingfather billycrudup antonyelchin felicityhuffman selenagomez laurencefishburne williamh.macy
297596,dying of the light,evan lake a veteran cia agent has been ordered to retire but when his protg uncovers evidence that lakes nemesis the terrorist banir has resurfaced lake goes rogue embarking on a perilous intercontinental mission to eliminate his sworn enemy,,"['thriller', 'drama']","['cia', 'retirement', 'espionage', 'terrorism']","['nicolascage', 'antonyelchin', 'alexanderkarim', 'irènejacob', 'aymenhamdouchi']",['paulschrader'],4.5,118,10.48009,2014,94.0,en,evan lake veteran cia agent ordered retire protg uncovers evidence lakes nemesis terrorist banir resurfaced lake goes rogue embarking perilous intercontinental mission eliminate sworn enemy thriller drama cia retirement espionage terrorism nicolascage antonyelchin alexanderkarim irènejacob aymenhamdouchi paulschrader
11935,capricorn one,in order to protect the reputation of the american space program a team of scientists stages a phony mars landing willingly participating in the deception are a trio of wellmeaning astronauts who become liabilities when their space capsule is reported lost on reentry now with the help of a crusading reporterthey must battle a sinister conspiracy that will stop at nothing to keep the truth,the mission was a sham the murders were real,"['drama', 'action', 'thriller', 'sciencefiction']","['helicopter', 'nasa', 'texas', 'spacecraft', 'beguilement', 'cropduster', 'conspiracy', 'escape', 'astronaut', 'desert', 'missiontomars', 'investigativereporter', 'launchpad']","['elliottgould', 'jamesbrolin', 'brendavaccaro', 'samwaterston', 'o.j.simpson']",['peterhyams'],6.4,131,11.095219,1977,123.0,en,order protect reputation american space program team scientists stages phony mars landing willingly participating deception trio wellmeaning astronauts become liabilities space capsule reported lost reentry help crusading reporterthey must battle sinister conspiracy stop nothing keep truth mission sham murders real drama action thriller sciencefiction helicopter nasa texas spacecraft beguilement cropduster conspiracy escape astronaut desert missiontomars investigativereporter launchpad elliottgould jamesbrolin brendavaccaro samwaterston o.j.simpson peterhyams
290825,yoga hosers,two teenage yoga enthusiasts team up with a legendary manhunter to battle with an ancient evil presence that is threatening their major party plans,do your wurst,"['comedy', 'fantasy', 'horror', 'thriller']","['canada', 'nazis', 'sequel', 'spinoff', 'ancientevil']","['lily-rosedepp', 'harleyquinnsmith', 'justinlong', 'austinbutler', 'adambrody']",['kevinsmith'],4.7,102,8.618793,2016,88.0,en,two teenage yoga enthusiasts team legendary manhunter battle ancient evil presence threatening major party plans wurst comedy fantasy horror thriller canada nazis sequel spinoff ancientevil lily-rosedepp harleyquinnsmith justinlong austinbutler adambrody kevinsmith
31175,soul kitchen,soul kitchen film centers on a likable but hopelessly disorganized restauranteur zinos whose cafe is second home to a motley crew of lovable eccentrics when his girlfriend nadine up and moves to shanghai a lovesick zinos decides to fly after her leaving his restaurant in the hands of his unreliable excon brother illias both decisions turn out disastrous illias gambles away the restaurant to a shady real estate agent and zinos finds nadine with a new lover if the brothers can stop arguing and get it together the soul kitchen might still have one last chance at staying in business the mayhem that follows is a hilariously entertaining story of selfrealization set to an irresistibly soulful soundtrack,,"['drama', 'comedy']",[],"['adambousdoukos', 'birolünel', 'moritzbleibtreu', 'wotanwilkemöhring', 'dorkagryllus']",['fatihakin'],7.1,116,5.461487,2009,99.0,de,soul kitchen film centers likable hopelessly disorganized restauranteur zinos whose cafe second home motley crew lovable eccentrics girlfriend nadine moves shanghai lovesick zinos decides fly leaving restaurant hands unreliable excon brother illias decisions turn disastrous illias gambles away restaurant shady real estate agent zinos finds nadine new lover brothers stop arguing get together soul kitchen might still one last chance staying business mayhem follows hilariously entertaining story selfrealization set irresistibly soulful soundtrack drama comedy adambousdoukos birolünel moritzbleibtreu wotanwilkemöhring dorkagryllus fatihakin
12498,sling blade,karl childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover although thoroughly institutionalized karl is deemed fit to be released into the outside world,a simple man a difficult choice,['drama'],"['independentfilm', 'repairshop', 'southern', 'deaththreat', 'story', 'religiousart', 'fatherfigure']","['billybobthornton', 'dwightyoakam', 'j.t.walsh', 'johnritter', 'lucasblack']",['billybobthornton'],7.4,231,14.805264,1996,135.0,en,karl childers mentally disabled man custody state mental hospital since age 12 killing mother lover although thoroughly institutionalized karl deemed fit released outside world simple man difficult choice drama independentfilm repairshop southern deaththreat story religiousart fatherfigure billybobthornton dwightyoakam j.t.walsh johnritter lucasblack billybobthornton
77949,the awakening,1921 england is overwhelmed by the loss and grief of world war i hoax exposer florence cathcart hall visits a boarding school to explain sightings of a child ghost,sometimes dead does not mean gone,"['horror', 'thriller']","['suicide', 'england', 'classroom', 'investigation', 'supernatural', 'murder', 'children', 'haunting', 'teacher', 'author', 'fear', 'estate', 'con', 'discovery', 'ghost', 'governess']","['rebeccahall', 'dominicwest', 'imeldastaunton', 'isaachempstead-wright', 'lucycohu']",['nickmurphy'],6.3,458,25.30216,2011,107.0,en,1921 england overwhelmed loss grief world war hoax exposer florence cathcart hall visits boarding school explain sightings child ghost sometimes dead mean gone horror thriller suicide england classroom investigation supernatural murder children haunting teacher author fear estate con discovery ghost governess rebeccahall dominicwest imeldastaunton isaachempstead-wright lucycohu nickmurphy
1690,hostel,three backpackers head to a slovakian city that promises to meet their hedonistic expectations with no idea of the hell that awaits them,welcome to your worst nightmare,['horror'],"['bathroom', 'sex', 'amsterdam', 'europe', 'brothel', 'slovakia', 'backpacker', 'horror', 'gore', 'blood', 'torture', 'businesscard', 'doberman', 'hostel', 'surgery', 'eliteclub', 'fingers']","['jayhernandez', 'derekrichardson', 'eythorgudjonsson', 'barbaranedeljakova', 'janakaderabkova']",['eliroth'],5.7,887,38.83192,2005,94.0,en,three backpackers head slovakian city promises meet hedonistic expectations idea hell awaits welcome worst nightmare horror bathroom sex amsterdam europe brothel slovakia backpacker horror gore blood torture businesscard doberman hostel surgery eliteclub fingers jayhernandez derekrichardson eythorgudjonsson barbaranedeljakova janakaderabkova eliroth
64720,take shelter,plagued by a series of apocalyptic visions a young husband and father questions whether to shelter his family from a coming storm or from himself,,"['thriller', 'drama']","['shelter', 'endoftheworld', 'sanity', 'apocalypse']","['michaelshannon', 'jessicachastain', 'katymixon', 'sheawhigham', 'raymckinnon']",['jeffnichols'],7.1,471,19.807295,2011,120.0,en,plagued series apocalyptic visions young husband father questions whether shelter family coming storm thriller drama shelter endoftheworld sanity apocalypse michaelshannon jessicachastain katymixon sheawhigham raymckinnon jeffnichols
16337,the texas chainsaw massacre 2,a radio host is victimized by the cannibal family as a former texas marshall hunts them,after a decade of silence the buzzz is back,['horror'],"['hammer', 'gore', 'slasher', 'chainsaw', 'bhorror']","['dennishopper', 'carolinewilliams', 'jimsiedow', 'billmoseley', 'billjohnson']",['tobehooper'],5.9,139,9.617777,1986,101.0,en,radio host victimized cannibal family former texas marshall hunts decade silence buzzz back horror hammer gore slasher chainsaw bhorror dennishopper carolinewilliams jimsiedow billmoseley billjohnson tobehooper
77987,only god forgives,julian who runs a thai boxing club as a front organization for his familys drug smuggling operation is forced by his mother jenna to find and kill the individual responsible for his brothers recent death,time to meet the devil,"['drama', 'thriller', 'crime']","['bangkok', 'suicidal', 'arthouse', 'neo-noir', 'drugtrafficker', 'verylittledialogue', 'emasculation']","['ryangosling', 'kristinscottthomas', 'gordonbrown', 'tomburke', 'vithayapansringarm']",['nicolaswindingrefn'],5.6,862,35.754865,2013,90.0,en,julian runs thai boxing club front organization familys drug smuggling operation forced mother jenna find kill individual responsible brothers recent death time meet devil drama thriller crime bangkok suicidal arthouse neo-noir drugtrafficker verylittledialogue emasculation ryangosling kristinscottthomas gordonbrown tomburke vithayapansringarm nicolaswindingrefn
9336,police academy,new rules enforced by the lady mayoress mean that sex weight height and intelligence need no longer be a factor for joining the police force this opens the floodgates for all and sundry to enter the police academy much to the chagrin of the instructors not everyone is there through choice though social misfit mahoney has been forced to sign up as the only alternative to a jail sentence and it doesnt take long before he falls foul of the boorish lieutenant harris but before long mahoney realises that he is enjoying being a police cadet and decides he wants to stay while harris decides he wants mahoney out,what an institution,"['comedy', 'crime']","['trainer', 'recruit', 'shenanigan', 'policeacademy']","['steveguttenberg', 'kimcattrall', 'g.w.bailey', 'bubbasmith', 'donovanscott']",['hughwilson'],6.5,602,15.002502,1984,96.0,en,new rules enforced lady mayoress mean sex weight height intelligence need longer factor joining police force opens floodgates sundry enter police academy much chagrin instructors everyone choice though social misfit mahoney forced sign alternative jail sentence doesnt take long falls foul boorish lieutenant harris long mahoney realises enjoying police cadet decides wants stay harris decides wants mahoney institution comedy crime trainer recruit shenanigan policeacademy steveguttenberg kimcattrall g.w.bailey bubbasmith donovanscott hughwilson
5689,the blue lagoon,two small children and a ships cook survive a shipwreck and find safety on an idyllic tropical island soon however the cook dies and the young boy and girl are left on their own days become years and emmeline brooke shields and richard christopher atkins make a home for themselves surrounded by exotic creatures and natures beauty but will they ever see civilization again,a sensuous story of natural love,"['romance', 'adventure', 'drama']","['sexualidentity', 'shipwreck', 'lovers', 'stranded', 'marooned', 'pacificisland', 'teenager', 'desertedisland', 'tropicalisland', 'lostatsea']","['brookeshields', 'christopheratkins', 'leomckern', 'williamdaniels', 'jeffreykleiser']",['randalkleiser'],5.8,408,22.585384,1980,104.0,en,two small children ships cook survive shipwreck find safety idyllic tropical island soon however cook dies young boy girl left days become years emmeline brooke shields richard christopher atkins make home surrounded exotic creatures natures beauty ever see civilization sensuous story natural love romance adventure drama sexualidentity shipwreck lovers stranded marooned pacificisland teenager desertedisland tropicalisland lostatsea brookeshields christopheratkins leomckern williamdaniels jeffreykleiser randalkleiser
712,four weddings and a funeral,four weddings and a funeral is a british comedy about a british man named charles and an american woman named carrie who go through numerous weddings before they determine if they are right for one another,five good reasons to stay single,"['comedy', 'drama', 'romance']","['upperclass', 'loveatfirstsight', 'weddingvows', 'marriageproposal', 'yuppie', ""loveofone'slife"", 'lonewolf', 'snob', 'witness', 'bride', 'bridegroom', 'bridesmaid', 'funeral', 'clumsyfellow', 'friendship', 'wedding', 'gaycouple']","['hughgrant', 'andiemacdowell', 'jamesfleet', 'simoncallow', 'johnhannah']",['mikenewell'],6.6,632,29.834065,1994,117.0,en,four weddings funeral british comedy british man named charles american woman named carrie go numerous weddings determine right one another five good reasons stay single comedy drama romance upperclass loveatfirstsight weddingvows marriageproposal yuppie loveofone'slife lonewolf snob witness bride bridegroom bridesmaid funeral clumsyfellow friendship wedding gaycouple hughgrant andiemacdowell jamesfleet simoncallow johnhannah mikenewell
13342,fast times at ridgemont high,follows a group of high school students growing up in southern california based on the reallife adventures chronicled by cameron crowe stacy hamilton and mark ratner are looking for a love interest and are helped along by their older classmates linda barrett and mike damone respectively the center of the film is held by jeff spicoli a perpetually stoned surfer dude who faces off with the resolute mr hand who is convinced that everyone is on dope,fast cars fast girls fast carrotsfast carrots,['comedy'],"['sex', 'basedonnovel', 'nudity', 'friendship', 'highschool', 'shoppingmall', 'bikini', 'bong', 'teacher', 'comingofage', 'marijuana', 'lossofvirginity', 'drughumor', 'teenmovie', ""rock'n'roll"", 'stoner', 'irreverence', 'teencomedy', 'dreamsequence', 'conveniencestore', 'teenagepregnancy', 'womandirector', 'abortion', 'surferdude']","['seanpenn', 'jenniferjasonleigh', 'judgereinhold', 'phoebecates', 'brianbacker']",['amyheckerling'],7.0,322,20.403344,1982,90.0,en,follows group high school students growing southern california based reallife adventures chronicled cameron crowe stacy hamilton mark ratner looking love interest helped along older classmates linda barrett mike damone respectively center film held jeff spicoli perpetually stoned surfer dude faces resolute mr hand convinced everyone dope fast cars fast girls fast carrotsfast carrots comedy sex basedonnovel nudity friendship highschool shoppingmall bikini bong teacher comingofage marijuana lossofvirginity drughumor teenmovie rock'n'roll stoner irreverence teencomedy dreamsequence conveniencestore teenagepregnancy womandirector abortion surferdude seanpenn jenniferjasonleigh judgereinhold phoebecates brianbacker amyheckerling
1429,25th hour,the filmed adaptation from david benioffs novel of the same name set in new york a convicted drug dealer named monty has one day left of freedom before he is sent to prison anger blame frustration betrayal guilt and loneliness are themes on this last day of friends family parties saying goodbye and setting things straight a spike lee joint,this life was so close to never happening,"['crime', 'drama']","['prison', 'prisoner', 'dream', 'drugdealer', 'nightclub', 'americandream', 'malefriendship', 'melancholy', 'girlfriend', 'friendship', 'aftercreditsstinger']","['edwardnorton', 'philipseymourhoffman', 'barrypepper', 'rosariodawson', 'annapaquin']",['spikelee'],7.2,629,30.196039,2002,135.0,en,filmed adaptation david benioffs novel name set new york convicted drug dealer named monty one day left freedom sent prison anger blame frustration betrayal guilt loneliness themes last day friends family parties saying goodbye setting things straight spike lee joint life close never happening crime drama prison prisoner dream drugdealer nightclub americandream malefriendship melancholy girlfriend friendship edwardnorton philipseymourhoffman barrypepper rosariodawson annapaquin spikelee
